mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,zcr,energy,spectral_centroid,spectral_rolloff,ber,spectral_flatness,label
0.3648562246951388,-0.8634297904627533,1.3514927986073362,-0.01665664968291875,0.41490489050650153,0.9048174984750843,0.06660400398357913,0.9041245664331901,-0.4313794166248264,0.2401724899020148,1.6388095846569466,1.3000688315455429,1.027419974181737,-0.5585263106046187,1.7471438234041445,-0.8373742203994815,-0.6028845491344523,0.5609677792685271,2.1573065406964043e-05,1
-0.04752359191787497,1.2928386317106824,-3.106607960846371,1.3181983213899224,-1.247733377148967,0.016623301693693318,0.22379843582740705,-1.6238978641087571,-0.20401390869503913,-2.6350487366086623,0.008416363943185123,-1.6946009508948559,-1.4258766150241973,3.216388942554812,-0.7477038169924864,3.467143410176843,3.451722159256708,-3.7039430123070907,0.21823139307272432,1
-2.4814268039238643,0.5926067362030124,-1.9191105080207653,0.18148192926848747,-2.5995009824741966,0.2471780917898767,0.8037384533601725,-1.5584960906241387,-0.5173821887627384,-3.0613707550600417,-0.61627602961456,0.20704855013105097,-0.6193114951406795,-0.028539268458066796,-0.7516870711570398,1.5220100436876671,1.6895667788363087,-1.5368500941881806,0.10351115162590058,0
0.2973509325834928,-0.5386544637994104,1.4078579992102325,0.1578567815742916,0.6095107544698356,0.7064227239731676,-0.1427593103373546,0.954345394383896,-0.2624028916056952,0.23684303013559693,1.3389870900875058,1.0449995165001145,1.15576201648957,-0.5622621485901564,1.8732972932431042,-0.8933549012713452,-0.6550244856525728,0.6494150823533755,-0.05505831824476002,1
-0.006747533137824064,0.13794486050909593,-0.17801740530994445,1.5358714425404476,0.26981182496755174,0.002881864239974723,0.585747140990986,-0.7083807848520114,0.060767417332369913,-0.9571113337637348,-1.0364278451741393,-0.20945727614691736,-1.491427501926693,-0.29608915746315867,-0.5119859751721434,-0.24557018599440392,-0.4174025855007431,0.2967969602477923,-0.08726268532935151,0
-1.0651031395980775,-0.6968382268738084,-0.07021519125276028,0.638288352544655,0.4023414969588136,0.6482231922370754,0.9428458540265572,0.3555047211904169,0.7517812697606561,0.22837092215093555,0.3167635931372499,1.0149887052676059,0.44131328884957816,-0.35705437836253046,-0.707282401160503,-0.3542188813117056,-0.5805510978866497,0.33146129545353675,-0.07114169497115751,1
0.9738159358246571,1.6653636603342898,-0.3465548726604087,-1.1790516509640423,-0.6455616458787217,-0.5607475905245718,-0.08644854907550341,-0.13463283180098004,0.02086637866425211,0.3397899001279846,-0.018938616674654487,-0.46292117119651716,-1.1787864002329393,0.2515545831782371,-0.24115962663161933,0.18078241718491578,0.24806183544238297,-0.016528523927176315,-0.05219898283960517,1
-2.4957541380591004,-2.20127976724012,0.7296755627226189,-0.5159838249388844,0.728370615042961,1.4230097437553673,-0.44411456705783414,0.28338993144556235,0.006477439132634599,0.8167060761676391,1.3040085831694874,0.9038821188230567,2.1383156474473015,-0.5582280195760378,-0.7286295055338037,-0.9722325993770381,-0.7048714783505088,0.6839524186307546,-0.07310805181345711,1
1.0440387728707616,-0.028995718089412505,-0.26471968870465823,-0.32237724523853517,0.2317388233592145,0.909827034686971,1.253726050715105,0.43032864098233053,0.8324395447396506,0.9162393780191436,0.23126983052994327,0.6963389111578163,0.2828070023628753,-0.4550496177688209,1.378928918380403,-0.4583607145893126,-0.5459335982494149,0.2756763519340824,0.014264576417226529,1
1.1850829817947244,-0.6775032977381326,-0.43015574264678463,0.32849258165886597,0.5026197540879309,-0.20617878184664545,0.5891645436432297,0.3239050494479273,0.4653597627682385,0.34567018265854177,-0.3162775720148966,0.7013768548181464,0.24865086242060278,-0.20523649352584497,1.3114437492891464,0.04508081774616291,-0.1723091036646857,0.03803628997778566,-0.04056678623511278,1
-0.057250362168531334,-0.9550384341826209,0.9042098019627041,-0.2839866481056968,1.2634242115514471,2.0085731950555745,0.2469246474606076,0.9533876404191566,0.21971361257010683,0.3421932000831682,0.14144986788936886,-0.24395954029069106,1.4241878964626606,-0.3861239347694371,-0.24112543472301792,-0.6993780253398741,-0.6225873409657499,0.5447292833959293,-0.05161590962431456,1
-1.2151074960736918,-0.1744330212131002,-0.6217428969227096,-1.6233862458468598,1.145020277861189,1.012589528005405,-0.6984253072254626,0.18138646922635915,0.5855766350974783,1.1686482575493473,0.0513306626711033,-0.35713381989484716,1.2654731416326876,-0.49823132870858494,-0.6751675206049905,-0.5120647191587407,-0.47432596296356966,0.1880749696423405,-0.0911974024696797,0
-0.18862228963631844,0.6989657368196456,-1.7020217524773447,-0.23753258402240962,-0.6322428907136167,0.3355501252398558,0.8340747544964227,-1.531510688175454,1.3490037524150196,1.295881837290965,-0.3076608625779664,-0.35206706001662685,-0.4103331277474653,0.6664380585780086,-0.7243088110164934,1.058268409127848,1.1331851099089465,-1.2636374135136492,-0.07328426427831143,1
-1.678920287046117,1.0459020247156043,-1.4234595666428753,-0.7825526497916097,-0.6358359918309463,-2.0645531079113817,-1.247864158899116,-1.049665225203488,-0.5573028469210983,-1.017748320389564,-0.38217960098548653,0.7118493552473838,-0.6606243775335796,1.2950651919616296,-0.751191815998655,1.385454452169446,1.312675388543158,-1.354023891906943,-0.01964053188394308,0
-2.0449423910267006,0.24859462138427313,-1.9323165437881318,1.182522170057828,-1.903437012051049,1.602106252147154,0.9141494930279551,-1.6506623462214856,1.1084402219505745,-0.9519376562834827,1.822627120442152,0.4656481089048045,-0.6170658282630948,0.35146972779560776,-0.7514708051923084,1.4541528696867398,1.6379658838902622,-1.4102317283913806,-0.025518667395233913,1
0.8269659492273896,-0.5856679735953864,0.17430458883061944,0.35303015703966095,0.12362527616924546,-0.7546426755045695,-0.19583611411863663,-0.3594306039683997,-0.7846970611799956,-0.3082455703739098,-0.8017307992585379,0.34645877376689155,0.3260081129695646,-0.5628710737243632,1.2859148903534752,-0.5138991256454959,-0.5838082082262941,0.41477076624208525,-0.09568862994251105,1
1.2662634364281122,1.2688481551403,-0.5071293689524762,-0.006881447449591505,1.6080988507400396,-1.1863780110618232,-1.3363081129099768,-0.2148917062108018,0.20290460653922662,1.9326627251409092,1.195878063522351,-0.40695626170992016,-1.6819859508696295,0.14172296490092476,0.5173037914606209,-0.04518592523131405,-0.1031937014421913,0.04426652690144936,-0.07011506415218557,1
0.09782857734146812,0.4217153002776282,-0.44045895170327076,0.2454336873099737,-0.03492628509827599,-0.015891351146958978,0.9883683987060985,0.11779007346608128,0.13975399317121429,-0.33626056932708115,-0.8321088245582898,0.33466459552450023,-0.33162000646375556,-0.42092385910597885,-0.542094390114833,-0.14396560673351486,-0.29894309852117956,0.11460417165080404,-0.04836140668885051,1
-0.5342798891740895,-1.066236077506429,0.5859459811950284,-0.47338900737072676,0.5532520998033555,0.9796490955104217,0.5002151046203361,1.3391364635244076,0.3448071111817881,0.39609628317259665,0.39754575778014745,0.3789633874539243,1.8259450357558926,-0.38836327901298673,-0.588220209278725,-0.5899240893859302,-0.6301560080593419,0.49226018590172166,-0.06088552104927727,1
0.5983749333302965,-0.2938342664190676,0.3575883177563055,-0.9944393774541986,0.5992204461530901,1.1752486301776044,0.4274232446565655,0.6024069684621023,-0.7327983187149241,0.9927067535301682,2.0871790364237803,0.22583061384571756,-1.0027832688629796,-0.2102676018931969,0.17306725544049556,-0.41861051180218517,-0.3748560358489804,0.3230512451686896,-0.0920971300068788,0
-1.2382886739557095,-0.11880644593456709,-0.7588354051745946,-1.5466531939140777,1.0795292060320127,0.8685456272770389,-0.6621856653151148,0.00891240275004169,0.2652762612196364,0.7557153585032094,-0.42472091854278343,-0.2799031010203812,1.1937691417242262,-0.5770666409155546,-0.7085457822543623,-0.28725879870348314,-0.2580228989416101,-0.036708398726073156,-0.07014458682329966,0
0.38914133753166125,-0.3980832955797361,-1.3013939992664378,1.1229969315483028,-1.4479906960143598,-0.26218935392230674,0.649108055437597,-1.084074476842866,1.5937945932431479,-0.9944153521681637,-0.3980438021645236,0.6333967868198477,-1.3325352828047687,-0.05569179376064317,-0.5948585868841169,0.9221865364221734,0.8007117706938949,-0.7549401384608057,-0.03557006465243882,1
0.2104019496245309,0.027888271232646103,1.741851063886082,0.43765110175748273,0.7196051013697318,0.7306235630266825,-0.165643002330411,1.0119620197870671,-0.3038789769519817,-0.48381322350150185,-0.4352181518305656,-0.7626342958745131,0.3990858155914619,-0.4287486941638995,1.5178559731369514,-0.9031461134044605,-0.6472357435360319,0.7599703853361235,-0.062144025346578806,1
-2.155730636180349,-1.7231948941684196,0.5886299251267815,-0.21423653336821516,1.4353897387952328,1.698774789090682,0.22014858340097976,1.126853720059678,0.6106419923863812,0.9573834281914827,1.1231420627990518,0.1446329875162068,1.0112257173984194,-0.30788100305107424,-0.7436338829147844,-0.5250103655637854,-0.5447784820510959,0.37557430257651386,0.02813214537903384,0
-0.19070608855527973,-0.8810961180384305,0.8369215894127688,-0.3984087603642115,0.5987019006256417,1.0176400398349976,0.4849955925525757,1.5394684169258253,0.6250003759287442,0.7952249244248089,0.9742936465791181,0.1964740039837632,0.9410657160275474,-0.4598006380580824,-0.09715341030724976,-0.848375803418299,-0.7126018114407838,0.6035682337170433,-0.05300584740856117,1
0.31300232677264217,-0.979322532738835,0.7597958044443102,-0.9028122864616306,0.47933720783632,1.2925498910947162,0.10220330862111818,1.1865959745510648,0.21819482961552655,-0.13343358865820973,-0.40399797547993765,-1.2582051994564516,-0.4038031454253765,-0.030851888382659964,-0.3149700537791409,-0.3267700807905676,-0.40461656911504756,0.4294923004620689,-0.08977714065124054,1
0.19146926488371718,0.27648597670196334,0.040426935090860476,0.5603153818545369,0.4106305570140252,-0.49059979332152465,0.4060248227979853,-0.0009321098408384293,-0.06729578834367832,-0.15077954536721397,-1.7453751065586645,-0.310007197019682,0.012436550995666033,0.096766594736167,-0.33095109869373573,-0.18954051013920376,-0.23921812306241977,0.22800530588549983,-0.0267757919289939,1
1.214157292010073,0.03548152585929322,0.31326284497957196,0.32386398166712704,-0.12801286929867095,-1.1655014816810818,-0.4910287886558228,-0.45493022540006783,-0.7616344000393677,-0.21133425307243983,-0.5129373560742673,0.29959306528683805,-0.29417959185095954,-0.24464679858799104,1.5658226157348991,-0.19981010639843044,-0.2893918425251954,0.37737070063472417,-0.0798061741515342,0
-0.6197523038793613,0.9847989815067982,1.9595064454453868,0.22939227614191401,0.20609106659911325,0.048973199754243475,-1.4550561386574843,-0.8541935230983467,-2.5556720057902256,-1.3862455873007402,-0.6892184771750899,-1.286384982595919,-0.7289668337683995,0.2487880723521542,-0.6067937516028309,-0.3875339456740308,-0.3247468949619434,0.7103663097637387,-0.032378514322520265,0
-0.16736315924223524,-0.7504096980443772,0.8735999220451786,-0.30201703031092536,1.073904270926995,1.6313694376734749,0.38439668739237765,1.0405381040862056,0.2159325551109858,0.6278861719018699,0.5822427619993666,-0.2945899315600288,0.8532179887781951,-0.31909804499698535,-0.3732318009311409,-0.7120860279167645,-0.6717501873966925,0.5811322818153775,-0.0885893041464301,1
1.2031386362158323,0.5644711880915414,-0.35881863368897365,0.7307871729169656,0.12723516143466523,-0.13545443429246376,0.8618765293759889,-0.19052040815372626,0.060003886405135765,-0.4204324639060424,-0.5097414228237531,0.8092608718504513,-0.5021165975042748,-0.23939130627583868,0.901385000476619,-0.16832246436453238,-0.35853264319658623,0.26367699446159876,-0.046410705267241066,1
0.9618937801308348,-0.19482368628323926,-0.1391289693874962,0.621929856071201,0.09436765644354993,0.09836589007066522,1.0920902794235277,0.2099032113185088,0.06040213192264503,-0.5757387233333805,-1.0649758878677835,0.20791229109267764,-0.3375353272060357,-0.43764153007909723,0.7154167899730685,-0.4008111984180772,-0.5417022723430414,0.2827331411031669,-0.08024501894548405,0
0.20544078306517022,-0.35737231166453565,0.3631928342346016,0.811299743396434,0.7378245867603334,-0.08391216570694988,-0.1325904149722749,-0.6540499021414309,-1.173566303395796,-0.5030594532731492,-0.7123360535976588,0.03419357829820685,-0.42167902988323497,-0.3257716184375325,-0.4041760919549208,-0.30901960703861836,-0.38446558622715754,0.31964968944425387,-0.010740317717989984,1
1.2579356021256327,-0.917899675847422,-0.4952566299376075,-0.07252130712324732,0.43446763849575415,-0.5821493081894424,-0.10163290437231941,0.3348049259312137,0.5591562907313348,0.2073731240341146,-0.6712199700015636,0.48026711327069205,0.5137463964438218,-0.24890927452743727,1.0619898929012537,0.19160100395438276,-0.0013752584914519703,-0.08013511483200492,-0.0887486248531933,1
0.9293705890513883,0.7641304238214212,1.0562537686896016,-0.7218899800313244,-0.29942773222962926,-0.38542436121567847,-1.3907288554953061,-0.41077003063000334,-0.5210480681345684,0.6106866058471923,1.3258842596577818,0.4515941933050011,0.48331022382223826,-0.3362125317235498,2.2543840871578986,-0.5264753195830898,-0.28115703530285124,0.48355177860858134,0.0576127921160589,1
1.083237502239402,0.25642196275115353,0.43681110046422045,-0.8088422011898174,0.9245921569254575,0.8077232262986604,-0.6122891157992081,0.30304523907891545,-0.35205209927631853,0.46975332681405463,0.6533335584952723,-1.0510820307298996,-0.9163451049960653,-0.34968688748254306,1.2450842528620252,-0.5339912803778604,-0.4592595681311946,0.36310833567191786,-0.09237227827250002,0
0.05126784529799676,-0.49282035812120456,0.6689609269962246,-0.0035076392716326373,1.603177464644021,0.07943241837287156,-1.399435404418186,0.8130098731879606,-0.4912880303882369,-1.8105545723288692,-1.7139924953318175,-0.019336298780533657,0.7475590028630635,-0.41948244212162505,-0.07141554629267548,-0.6304380129711069,-0.571549072600112,0.565079452111323,-0.09452573564243309,0
0.18485103667961075,-0.6107343566986644,0.7417479494329535,0.5450070568944254,0.803708500594844,0.04721742507462107,0.1196106752892542,0.46826832740225804,-0.6376426943889097,-0.13372813532741815,-0.5980241783882814,-0.5350434683383478,-0.3797120611319002,-0.455497275059265,-0.1514675094419072,-0.6048977627775703,-0.6035973542898633,0.543696290918429,-0.09289724835480352,1
