filename,label
0.png,1
1.png,0
2.png,0
3.png,1
4.png,1
5.png,1
6.png,1
7.png,0
8.png,0
9.png,0
10.png,0
11.png,0
12.png,1
13.png,0
14.png,0
15.png,0
16.png,0
17.png,1
18.png,0
19.png,0
20.png,1
21.png,0
22.png,0
23.png,1
24.png,0
25.png,1
26.png,0
27.png,1
28.png,0
29.png,1
30.png,0
31.png,0
32.png,0
33.png,0
34.png,0
35.png,1
36.png,1
37.png,0
38.png,1
39.png,0
40.png,1
41.png,1
42.png,1
43.png,1
44.png,1
45.png,0
46.png,0
47.png,0
48.png,0
49.png,1
50.png,0
51.png,0
52.png,1
53.png,0
54.png,1
55.png,1
56.png,0
57.png,0
58.png,0
59.png,0
60.png,0
61.png,1
62.png,1
63.png,1
64.png,0
65.png,1
66.png,1
67.png,0
68.png,1
69.png,1
70.png,1
71.png,0
72.png,0
73.png,0
74.png,1
75.png,1
76.png,1
77.png,0
78.png,0
79.png,1
80.png,0
81.png,0
82.png,0
83.png,1
84.png,1
85.png,0
86.png,0
87.png,1
88.png,0
89.png,1
90.png,0
91.png,0
92.png,0
93.png,0
94.png,1
95.png,1
96.png,1
97.png,0
98.png,1
99.png,1
100.png,1
101.png,0
102.png,1
103.png,0
104.png,1
105.png,0
106.png,0
107.png,1
108.png,0
109.png,1
110.png,0
111.png,0
112.png,0
113.png,0
114.png,0
115.png,0
116.png,1
117.png,0
118.png,0
119.png,1
120.png,1
121.png,1
122.png,0
123.png,0
124.png,0
125.png,0
126.png,1
127.png,1
128.png,0
129.png,1
130.png,0
131.png,1
132.png,1
133.png,1
134.png,1
135.png,1
136.png,0
137.png,1
138.png,0
139.png,1
140.png,0
141.png,1
142.png,0
143.png,1
144.png,0
145.png,0
146.png,0
147.png,1
148.png,0
149.png,0
150.png,1
151.png,0
152.png,0
153.png,0
154.png,1
155.png,0
156.png,0
157.png,1
158.png,1
159.png,0
160.png,0
161.png,0
162.png,1
163.png,0
164.png,0
165.png,1
166.png,1
167.png,0
168.png,0
169.png,1
170.png,0
171.png,0
172.png,1
173.png,1
174.png,0
175.png,1
176.png,1
177.png,0
178.png,0
179.png,0
180.png,0
181.png,1
182.png,1
183.png,0
184.png,0
185.png,1
186.png,0
187.png,0
188.png,0
189.png,0
190.png,1
191.png,1
192.png,0
193.png,1
194.png,1
195.png,1
196.png,0
197.png,1
198.png,1
199.png,0
200.png,0
201.png,1
202.png,1
203.png,1
204.png,0
205.png,1
206.png,0
207.png,0
208.png,0
209.png,1
210.png,0
211.png,0
212.png,0
213.png,0
214.png,1
215.png,0
216.png,1
217.png,0
218.png,0
219.png,0
220.png,0
221.png,0
222.png,1
223.png,1
224.png,1
225.png,1
226.png,1
227.png,0
228.png,0
229.png,0
230.png,0
231.png,0
232.png,0
233.png,0
234.png,1
235.png,0
236.png,1
237.png,0
238.png,1
